32480, 5.240000, 101.684746, 43.577025, 60.560000, 0.575000, G0V,06467+4335,HD 48682,HR 2483,
32560, 12.060000, 101.908993, 37.518133, 64.910000, -0.098000, DAn,0,0,0,
32769, 8.590000, 102.486362, 60.334546, 60.960000, 1.209000, M0p,0,0,0,
32919, 8.950000, 102.885854, 47.369503, 53.120000, 1.232000, K2,0,0,0,
32984, 6.580000, 103.076537, -5.173705, 114.940000, 1.071000, K3V,06523-0511,0,0,
33142, 11.010000, 103.515179, 60.874174, 94.020000, 1.552000, M:,0,0,0,
33226, 9.890000, 103.706105, 33.269146, 181.320000, 1.580000, K:...,0,0,0,
33277, 5.740000, 103.827878, 25.375636, 57.890000, 0.573000, G0V,0,HD 50692,HR 2569,
33428, 9.680000, 104.269297, 30.757035, 53.670000, 1.359000, M0,0,0,0,
33499, 10.810000, 104.447925, -44.291097, 124.620000, 1.636000, M4+...,06578-4417,0,0,
33690, 6.810000, 104.999383, -61.336825, 54.330000, 0.786000, K0IV-V,0,0,0,
33817, 6.710000, 105.306694, -25.948816, 68.420000, 0.882000, K1V,0,0,0,
33955, 8.380000, 105.679315, -6.798464, 53.470000, 1.078000, K5V,0,0,0,
34017, 5.930000, 105.876477, 29.339093, 52.370000, 0.595000, G4V,0,0,0,
34052, 8.670000, 105.959569, -43.562293, 58.890000, 1.180000, K5V...,07039-4336,0,0,
34065, 5.560000, 105.989168, -43.608984, 61.540000, 0.624000, G3V...,07039-4336,0,0,
34069, 6.830000, 105.995851, -43.612283, 66.290000, 0.779000, K0V,07039-4336,0,0,
34104, 10.950000, 106.074082, -10.506827, 64.960000, 1.535000, M5,0,0,0,
34115, 11.950000, 106.105816, 68.288670, 65.440000, 1.527000, M5,0,0,0,
34361, 11.110000, 106.844995, -21.457074, 58.040000, 1.440000, M2V:,0,0,0,
34392, 11.170000, 106.961957, 67.201417, 56.510000, 1.499000, M2,0,0,0,
34603, 11.650000, 107.509005, 38.531765, 157.240000, 1.700000, M5Ve,0,0,0,
34890, 9.080000, 108.280982, -63.346348, 50.020000, 1.255000, K5V,0,0,0,
35136, 5.540000, 108.958805, 47.240416, 59.310000, 0.576000, G0V,0,0,0,
35191, 10.830000, 109.082507, 27.142974, 81.050000, 1.520000, DEFAULT,0,0,0,
35296, 6.700000, 109.373239, -46.980664, 67.690000, 0.975000, K2V,07175-4659,0,0,
35353, 10.300000, 109.534761, 39.275092, 69.210000, 1.508000, M1,0,0,0,
35389, 9.680000, 109.636923, 17.894890, 52.470000, 0.274000, A0,0,0,0,
35495, 10.060000, 109.879108, 32.830931, 50.590000, 1.420000, M2:,0,0,0,
35550, 3.500000, 110.030789, 21.982339, 55.450000, 0.374000, F0IV...,07201+2159,HD 56986,HR 2777,
35821, 10.560000, 110.812486, 46.087991, 61.680000, 1.442000, M2,0,0,0,
36208, 9.840000, 111.850685, 5.234764, 263.260000, 1.573000, M5,0,0,0,
36215, 11.250000, 111.869902, 22.044221, 50.930000, 1.495000, M2,0,0,0,
36338, 11.470000, 112.188260, -3.296227, 79.650000, 1.486000, DEFAULT,0,0,0,
36349, 9.960000, 112.214414, -30.246498, 64.240000, 1.442000, M1V:e...,07289-3015,0,0,
36357, 7.730000, 112.256918, 31.993415, 56.980000, 0.923000, K2V,0,0,0,
36366, 4.160000, 112.277540, 31.784079, 54.060000, 0.320000, F0V...,07290+3147,HD 58946,HR 2852,
36439, 5.350000, 112.482736, 49.672662, 50.250000, 0.470000, F6V,07299+4941,HD 58855,HR 2849,
36627, 11.820000, 112.989645, 36.230455, 87.150000, 1.567000, M4,0,0,0,
36626, 10.520000, 112.991177, 36.219915, 87.610000, 1.439000, M3.5Ve,0,0,0,
36704, 7.680000, 113.252570, 37.029823, 50.800000, 0.863000, G5,0,0,0,
36834, 10.400000, 113.616951, 62.941756, 87.010000, 0.942000, M0,0,0,0,
36850, 1.580000, 113.650019, 31.888636, 63.270000, 0.034000, A2Vm,07346+3153,HD 60179,HR 2891,
36915, 11.360000, 113.841641, 54.849681, 76.310000, 1.591000, M0,0,0,0,
36985, 9.870000, 114.029402, -3.110163, 69.850000, 1.455000, DEFAULT,0,0,0,
37217, 11.680000, 114.669478, -21.223424, 92.150000, 1.588000, M2,0,0,0,
37279, 0.400000, 114.827242, 5.227508, 285.930000, 0.432000, F5IV-V,07393+0514,HD 61421,HR 2943,
37288, 9.660000, 114.846354, 2.184262, 67.270000, 1.379000, M0,0,0,0,
37349, 7.180000, 114.997031, -3.596832, 70.440000, 0.891000, K2V,07400-0336,0,0,
