H|       27913| |05 54 23.08|+20 16 35.1| 4.39|1|H|088.59618305|+20.27641498| | 115.43| -163.17|  -98.92|  1.04|  0.61|  1.08|  1.06|  0.60| 0.35| 0.40|-0.25|-0.35|-0.59| 0.22|-0.44|-0.70| 0.13| 0.59|  0|-1.44| 27913| 5.125|0.003| 4.466|0.003| | 0.594|0.008|G|0.66|0.02|G| | 4.5219|0.0010|0.010| 95| | 4.51| 4.54|       |M| | |05544+2017|I| 1| 1| | | |  |   |       |     |     |    |S| | | 39587|B+20 1162 |          |          |0.66|G0V         |X 
H|       29277| |06 10 19.63|+82 06 36.0|10.48| |G|092.58180602|+82.11000311| | 106.43|   50.26|-1336.86|  1.12|  1.09|  1.44|  1.24|  1.22| 0.04| 0.35| 0.02|-0.15| 0.00| 0.15|-0.02|-0.12|-0.01| 0.18|  0|-0.48| 29277|12.214|0.154|10.577|0.057| | 1.514|0.014|G|2.18|0.11|I| |10.5165|0.0037|0.033|109| |10.46|10.57|       | | | |          | |  | 1| | | |  |   |       |     |     |    | |G| |      |          |          |          |2.18|M3          |S 
H|       29295| |06 10 34.70|-21 51 46.5| 8.15| |G|092.64458964|-21.86290752| | 173.19| -137.01| -714.06|  0.51|  0.77|  1.12|  0.61|  0.89|-0.24| 0.06|-0.11| 0.28|-0.09|-0.14|-0.11|-0.04| 0.27|-0.37|  0|-0.02| 29295|10.001|0.018| 8.346|0.009| | 1.487|0.008|G|2.01|0.02|A| | 8.1993|0.0012|0.016|183| | 8.17| 8.23|       | | | |          | |  | 1| | | |  |   |       |     |     |    | | | | 42581|B-21 1377 |          |          |2.01|M1/M2V      |4 
H|       30920| |06 29 23.00|-02 48 44.9|11.12| |G|097.34581300|-02.81247539| | 242.89|  694.73| -618.62|  2.11|  2.03|  2.64|  3.00|  2.48| 0.24| 0.16|-0.44|-0.45|-0.27|-0.24|-0.41|-0.41|-0.05| 0.53|  0| 0.58| 30920|      |     |      |     | | 1.690|0.020|G|3.04|0.02|A| |10.9842|0.0055|0.034| 63| |10.93|11.04|       |C| | |06294-0249|I| 1| 1|G| | |  |   |       |     |     |    | |G| |      |          |          |          |3.04|M4.5Ve      |K 
H|       31293| |06 33 43.98|-75 37 50.4|10.35|2|H|098.43325369|-75.63066752|A| 114.18| -290.42|  278.52|  4.02|  3.62|  3.18|  3.40|  3.80|-0.05| 0.36|-0.07|-0.04|-0.05| 0.02|-0.04| 0.00| 0.02|-0.14|  0| 0.26| 31293|12.290|0.220|10.556|0.067|A|     0|     | |    |    |T| |10.4985|0.0409|0.079| 94|A|10.31|10.58|       |U| | |06337-7538|M| 2| 1|C|P|D|  |   |       |     |     |    | |G|D|      |          |          |          |0.74|            |  
H|       31292| |06 33 47.54|-75 37 32.2|11.41|3|H|098.44808629|-75.62561416|B| 119.54| -308.79|  256.54| 28.23| 25.04| 13.42| 14.37| 16.07|-0.06| 0.37| 0.00|-0.04|-0.06| 0.04|-0.04| 0.08| 0.03|-0.16|  0| 0.26| 31292|      |     |      |     | |     0|     | |    |    |T| |11.4903|0.0817|     |   |B|     |     |       |U| | |06337-7538|M| 2| 1|C|I|D|  |   |       |     |     |    | | |D|      |          |          |          |0.75|            |  
H|       31635| |06 37 11.27|+17 33 50.4| 9.63| |G|099.29694468|+17.56399483| | 101.59| -775.53|  331.80|  2.87|  2.12|  2.35|  3.06|  2.39|-0.29| 0.40|-0.18|-0.64| 0.20| 0.06| 0.20|-0.77| 0.01|-0.23|  0| 1.55| 31635|      |     |      |     | | 1.480|0.019|G|1.95|0.11|I| | 9.6950|0.0050|0.021| 35| | 9.67| 9.73|       | | | |06372+1734|I| 1| 1| | |S|  |   |       |     |     |    | |G| |260655|B+17 1320 |          |          |1.95|M1:         |S 
H|       32349| |06 45 09.25|-16 42 47.3|-1.44|2|G|101.28854105|-16.71314306|+| 379.21| -546.01|-1223.08|  1.21|  1.04|  1.58|  1.33|  1.24| 0.05| 0.22|-0.30|-0.50| 0.13|-0.31| 0.12|-0.54| 0.32|-0.05|  0|     | 32349|      |     |      |     | | 0.009|0.007|G|-.02|0.00|A| |-1.0876|0.0024|0.040|159| |-1.17|-0.98|       |U| | |06451-1643|I| 1| 1|O| | |  |   |       |     |     |    |S| |X| 48915|B-16 1591 |          |          |-.02|A0m...      |4 
H|       32984| |06 52 18.37|-05 10 25.3| 6.58| |H|103.07653738|-05.17370508| | 114.94| -544.41|   -3.30|  0.72|  0.54|  0.86|  0.79|  0.61|-0.10| 0.26|-0.37|-0.34|-0.06|-0.07|-0.02|-0.39| 0.25|-0.08|  0| 2.95| 32984| 7.969|0.009| 6.706|0.005| | 1.071|0.008|T|1.04|0.01|L| | 6.7196|0.0008|0.007| 87| | 6.71| 6.73|       |C| | |06523-0511|I| 1| 1| | | |  |   |       |     |     |    |S| | | 50281|B-05 1844 |          |          |1.14|K3V         |X 
H|       33226| |06 54 49.47|+33 16 08.9| 9.89| |G|103.70610465|+33.26914569| | 181.32| -729.33| -399.31|  1.67|  0.87|  1.87|  2.06|  1.33| 0.05| 0.45|-0.18|-0.01|-0.12| 0.00| 0.07|-0.45| 0.23| 0.33|  0|-0.23| 33226|      |     |      |     | | 1.580|0.040|G|2.56|0.09|I| |10.0119|0.0032|0.025| 73| | 9.97|10.05|       |C| | |          | |  | 1| | | |  |   |       |     |     |    | |G| |265866|          |          |          |2.56|K:...       |S 
